node_id,mse_15min,mae_15min,mape_15min,mse_30min,mae_30min,mape_30min,mse_60min,mae_60min,mape_60min
0,24.10447120666504,2.1860289573669434,0.058064959943294525,36.27876663208008,2.5283803939819336,0.07053343206644058,49.76301193237305,2.908564567565918,0.08575042337179184
1,7.669567584991455,1.5659668445587158,0.026944266632199287,8.552084922790527,1.6231340169906616,0.028099505230784416,9.060690879821777,1.6995034217834473,0.029334982857108116
2,13.563323020935059,1.7870750427246094,0.03753058612346649,17.492916107177734,1.935482382774353,0.04256226867437363,29.45212745666504,2.3328614234924316,0.055469051003456116
3,22.560813903808594,2.830242872238159,0.07213855534791946,30.385759353637695,3.2510011196136475,0.08615966886281967,41.724822998046875,3.8059070110321045,0.10406877100467682
4,37.657012939453125,4.238276481628418,0.1228422224521637,49.0555419921875,4.783056259155273,0.1451326459646225,65.06920623779297,5.457291126251221,0.16586996614933014
5,37.29996871948242,3.8923416137695312,0.09310827404260635,48.3386116027832,4.468332290649414,0.11024968326091766,66.32487487792969,5.223985195159912,0.13345974683761597
6,27.1383056640625,2.891092538833618,0.06772822141647339,34.93680953979492,3.2357380390167236,0.07882475852966309,47.622188568115234,3.7950568199157715,0.09508327394723892
7,5.7000532150268555,1.6128445863723755,0.026344602927565575,5.813418865203857,1.6352301836013794,0.026708068326115608,6.211549282073975,1.7129648923873901,0.02796502225100994
8,22.900217056274414,2.5907256603240967,0.06818781793117523,32.5870361328125,2.855421781539917,0.08591126650571823,45.479488372802734,3.229226589202881,0.10745330899953842
9,44.49057388305664,3.2131943702697754,0.10622743517160416,74.39236450195312,4.103940963745117,0.1463894248008728,113.95940399169922,5.090447425842285,0.19484783709049225
10,9.955585479736328,2.018611431121826,0.035564228892326355,11.589326858520508,2.1878976821899414,0.03860623016953468,13.906844139099121,2.4441146850585938,0.043132271617650986
11,6.908381462097168,1.57144296169281,0.026303764432668686,7.6632466316223145,1.6660622358322144,0.02792120911180973,8.040382385253906,1.7256156206130981,0.02888178639113903
12,46.84619903564453,3.436429023742676,0.1445835381746292,89.08208465576172,4.5567946434021,0.19221125543117523,150.0880584716797,6.068610668182373,0.2560431659221649
13,23.1372013092041,2.279049873352051,0.04808303713798523,31.015668869018555,2.581437110900879,0.05659216269850731,43.10963439941406,2.9588863849639893,0.06524938344955444
14,39.129005432128906,3.8639421463012695,0.09788623452186584,53.32774353027344,4.308793067932129,0.12075162678956985,78.2857666015625,4.954463481903076,0.14980457723140717
15,36.318214416503906,4.038731098175049,0.10987483710050583,48.78032302856445,4.656993389129639,0.13095414638519287,69.12767791748047,5.511763572692871,0.1564961075782776
16,9.626588821411133,1.8586723804473877,0.07185940444469452,12.776445388793945,2.0820260047912598,0.08120553940534592,16.195323944091797,2.3113253116607666,0.0888533964753151
17,29.101552963256836,2.98500919342041,0.06978125870227814,42.870933532714844,3.5470478534698486,0.08619802445173264,53.92677307128906,4.0470051765441895,0.10025350749492645
18,11.82619571685791,2.415862560272217,0.04657123237848282,12.479036331176758,2.485666275024414,0.04793514311313629,14.051414489746094,2.6273720264434814,0.0510115921497345
19,15.875672340393066,2.438659191131592,0.05229273438453674,21.540599822998047,2.70361590385437,0.059460073709487915,29.5931339263916,3.082824945449829,0.06740686297416687
20,27.49049186706543,2.446162223815918,0.058705251663923264,43.73836898803711,2.9997313022613525,0.0767773985862732,67.29940032958984,3.7093114852905273,0.10012328624725342
21,11.717378616333008,2.2820096015930176,0.04072976112365723,12.30762004852295,2.3436760902404785,0.041762836277484894,13.504536628723145,2.480944871902466,0.04430098086595535
22,16.048494338989258,2.447746753692627,0.06766503304243088,24.438642501831055,2.867027997970581,0.08376654237508774,35.45255661010742,3.440560817718506,0.10419546067714691
23,78.52891540527344,4.386462211608887,0.1737072467803955,114.80177307128906,5.428313732147217,0.2434263676404953,169.87281799316406,6.8007683753967285,0.3237704038619995
24,17.255674362182617,2.3298251628875732,0.043832309544086456,19.952877044677734,2.501681089401245,0.04727689176797867,26.2778377532959,2.7964043617248535,0.053812313824892044
25,65.46258544921875,5.239477634429932,0.14091789722442627,104.47156524658203,6.416728973388672,0.1878054291009903,161.68736267089844,7.876211643218994,0.24717232584953308
26,49.080604553222656,4.29811429977417,0.13123472034931183,61.8410758972168,4.894759654998779,0.15731120109558105,74.23599243164062,5.674872875213623,0.17932474613189697
27,5.504559516906738,1.5741881132125854,0.02637859806418419,5.611484527587891,1.6025646924972534,0.026814689859747887,5.917644500732422,1.6538991928100586,0.027688635513186455
28,12.83240795135498,1.6296755075454712,0.03394822031259537,20.681987762451172,1.8463588953018188,0.04210473597049713,40.139610290527344,2.3205888271331787,0.06030675396323204
29,20.721412658691406,2.158461332321167,0.10343021154403687,28.983800888061523,2.4671151638031006,0.1259019821882248,50.04376983642578,3.1547904014587402,0.1880170702934265
30,28.140729904174805,3.397080183029175,0.07483325898647308,32.210594177246094,3.5400333404541016,0.08155753463506699,34.647090911865234,3.6492128372192383,0.08494376391172409
31,9.289997100830078,1.707901954650879,0.02840878628194332,10.08741283416748,1.7670650482177734,0.029460309073328972,10.791146278381348,1.8349010944366455,0.030587494373321533
32,16.86821746826172,2.315763235092163,0.04435618594288826,28.031707763671875,2.7488579750061035,0.05636366084218025,43.98074722290039,3.2825725078582764,0.07402586936950684
33,22.368614196777344,2.772294521331787,0.06066932901740074,31.384552001953125,3.2099668979644775,0.07221852242946625,46.49473571777344,3.958552837371826,0.09025029838085175
34,26.46550941467285,2.46317458152771,0.05149940773844719,39.402000427246094,2.904456615447998,0.061597928404808044,60.05674362182617,3.5449979305267334,0.07551778107881546
35,12.413012504577637,2.3694193363189697,0.04227729141712189,13.254051208496094,2.4376158714294434,0.043558523058891296,14.609123229980469,2.589345932006836,0.046251438558101654
36,26.97464370727539,2.2955145835876465,0.05360957607626915,37.20647048950195,2.581731081008911,0.06524573266506195,42.27336120605469,2.7527289390563965,0.07331600785255432
37,19.054441452026367,2.2005441188812256,0.048013873398303986,27.249797821044922,2.5225188732147217,0.056300148367881775,36.83262252807617,2.8516547679901123,0.06499867141246796
38,96.90022277832031,5.478246688842773,0.18698139488697052,153.39755249023438,6.993494987487793,0.2654765844345093,217.52488708496094,8.573655128479004,0.35323211550712585
39,14.45158863067627,2.3193092346191406,0.04821004346013069,17.339431762695312,2.5149238109588623,0.052348844707012177,24.517501831054688,2.8899142742156982,0.059836018830537796
40,20.376989364624023,2.2766542434692383,0.05301039665937424,28.577899932861328,2.586489200592041,0.062227386981248856,35.50769805908203,2.8827290534973145,0.07072997838258743
41,22.141826629638672,2.791735887527466,0.06144346669316292,32.54091262817383,3.395813226699829,0.07533222436904907,49.02265167236328,4.293206214904785,0.09481117874383926
42,30.021059036254883,2.8924624919891357,0.06128619611263275,36.168861389160156,3.1709401607513428,0.06803497672080994,39.80904006958008,3.378098726272583,0.07499255985021591
43,41.428096771240234,3.3463518619537354,0.11353703588247299,78.07073974609375,4.4161529541015625,0.16167886555194855,146.1372528076172,6.125223159790039,0.24046817421913147
44,12.030611038208008,1.531895399093628,0.033615559339523315,17.376140594482422,1.637807011604309,0.042705610394477844,18.72139549255371,1.7044163942337036,0.04467260092496872
45,11.918122291564941,1.6785348653793335,0.033595990389585495,13.926136016845703,1.7280513048171997,0.0355411171913147,14.354351043701172,1.7476338148117065,0.03602448105812073
46,7.364124774932861,1.7828222513198853,0.030586473643779755,7.354111671447754,1.7840360403060913,0.030648943036794662,7.4740190505981445,1.8141155242919922,0.0311227198690176
47,37.32444763183594,3.924880266189575,0.10044869780540466,52.70643997192383,4.567314624786377,0.11861754953861237,74.04742431640625,5.469172954559326,0.1448209583759308
48,46.495643615722656,3.6510169506073,0.10786247998476028,77.30194854736328,4.62783145904541,0.14852194488048553,110.95768737792969,5.681955337524414,0.19346660375595093
49,30.53976058959961,2.964580774307251,0.06284523010253906,37.741355895996094,3.2322330474853516,0.07160691916942596,47.02484893798828,3.5017330646514893,0.08049877732992172
50,12.13790225982666,2.3978917598724365,0.043272100389003754,12.622437477111816,2.4547815322875977,0.04421583190560341,13.80258846282959,2.5936789512634277,0.04681285098195076
51,40.33622360229492,4.592761993408203,0.11580755561590195,47.33498001098633,4.94005823135376,0.1287994086742401,55.003761291503906,5.304523468017578,0.14185547828674316
52,46.303489685058594,3.7771828174591064,0.09929993748664856,65.07452392578125,4.483161449432373,0.12119052559137344,99.86907196044922,5.585074424743652,0.15214987099170685
53,23.017826080322266,3.3366799354553223,0.06820721179246902,25.658449172973633,3.530569314956665,0.07271100580692291,28.96918296813965,3.783910036087036,0.07766663283109665
54,20.11533546447754,2.6020352840423584,0.059275660663843155,27.771162033081055,2.912921667098999,0.06812801957130432,37.15655517578125,3.276785135269165,0.07855938374996185
55,5.998333930969238,1.6081877946853638,0.027489932253956795,6.018640041351318,1.616469144821167,0.027602562680840492,6.14331579208374,1.6414612531661987,0.02803831174969673
56,67.84847259521484,4.799848556518555,0.1841738522052765,96.92725372314453,5.843724250793457,0.23704352974891663,145.20457458496094,7.283254146575928,0.3070131838321686
57,10.656747817993164,1.9510385990142822,0.04414194077253342,15.236214637756348,2.238560914993286,0.051067057996988297,23.437759399414062,2.670281410217285,0.06121979281306267
58,30.09229850769043,3.259809970855713,0.07027555257081985,37.50589370727539,3.5540552139282227,0.07831083983182907,48.49474334716797,3.9320015907287598,0.08932806551456451
59,15.582831382751465,2.183879852294922,0.04697093740105629,22.397991180419922,2.4020302295684814,0.05493389815092087,30.532968521118164,2.660365581512451,0.06262653321027756
60,47.382911682128906,4.11301851272583,0.11987260729074478,65.69292449951172,4.856884956359863,0.14218957722187042,88.69080352783203,5.852948188781738,0.17118361592292786
61,94.44403839111328,4.961528301239014,0.18785372376441956,149.43292236328125,6.270056247711182,0.25567060708999634,213.47705078125,7.648947238922119,0.343720942735672
62,81.21827697753906,5.1114583015441895,0.17418897151947021,104.24988555908203,5.602875232696533,0.20361736416816711,119.52622985839844,5.943276405334473,0.2275303602218628
63,47.51081848144531,4.040293216705322,0.11164352297782898,67.411865234375,4.823732852935791,0.1340482234954834,96.35477447509766,5.838660717010498,0.16269156336784363
64,23.342052459716797,1.9681731462478638,0.05211556330323219,30.984264373779297,2.196410894393921,0.06501507014036179,46.60013198852539,2.5923211574554443,0.08029170334339142
65,22.449947357177734,2.98111891746521,0.057367850095033646,25.485931396484375,3.092165946960449,0.06220731511712074,26.426868438720703,3.1792044639587402,0.0638527199625969
66,5.306419849395752,1.3247032165527344,0.0212676003575325,5.29205322265625,1.341874361038208,0.021510953083634377,5.353096008300781,1.3774758577346802,0.022027524188160896
67,14.208775520324707,1.5903916358947754,0.0340672992169857,19.78325080871582,1.7396312952041626,0.03942554444074631,24.86478614807129,1.9075431823730469,0.04621342569589615
68,21.93182373046875,2.0948853492736816,0.053039032965898514,35.09552764892578,2.491804599761963,0.07001537084579468,55.78986358642578,3.1483585834503174,0.09133627265691757
69,44.066505432128906,3.5758674144744873,0.09379982948303223,66.1640396118164,4.403950214385986,0.1190180853009224,107.00408935546875,5.754310131072998,0.1567194014787674
70,18.515117645263672,2.1405041217803955,0.05590001121163368,33.822139739990234,2.570539951324463,0.07454993575811386,39.60841369628906,2.7305550575256348,0.08187169581651688
