node_id,mse_15min,mae_15min,mape_15min,mse_30min,mae_30min,mape_30min,mse_60min,mae_60min,mape_60min
0,32.43663024902344,2.4751136302948,0.06574031710624695,48.366607666015625,2.963322162628174,0.08502421528100967,60.817169189453125,3.1811604499816895,0.09645257890224457
1,7.296961784362793,1.641756534576416,0.027801355347037315,7.900033473968506,1.6369203329086304,0.0280451700091362,8.498543739318848,1.7048206329345703,0.029191933572292328
2,14.25297737121582,1.935895562171936,0.04142986238002777,17.578039169311523,2.065922260284424,0.046319231390953064,29.911361694335938,2.3975439071655273,0.05352475121617317
3,27.69174575805664,2.997688055038452,0.08262377977371216,35.17920684814453,3.3573157787323,0.09748664498329163,44.85237121582031,3.7656285762786865,0.11350823938846588
4,40.618858337402344,4.401537895202637,0.1408916860818863,49.09511947631836,4.791989326477051,0.1568709760904312,61.835262298583984,5.327893257141113,0.17307338118553162
5,44.90739822387695,4.1219892501831055,0.1035463809967041,57.0467643737793,4.6797332763671875,0.12387329339981079,72.68348693847656,5.315381050109863,0.1459941267967224
6,25.723773956298828,2.8309485912323,0.06662695854902267,34.35718536376953,3.208611011505127,0.07869081199169159,44.453617095947266,3.6169016361236572,0.09121967107057571
7,5.515458106994629,1.5975048542022705,0.026016101241111755,5.62149715423584,1.6097909212112427,0.026248861104249954,5.7619404792785645,1.6326380968093872,0.026659753173589706
8,28.273717880249023,2.763472080230713,0.07769540697336197,41.031314849853516,3.103571891784668,0.09839402139186859,52.32624816894531,3.35152268409729,0.11456722021102905
9,39.26132583618164,3.0135958194732666,0.09509409964084625,58.635108947753906,3.5766892433166504,0.1186666265130043,93.24900817871094,4.507112503051758,0.152739018201828
10,10.239068984985352,2.0610644817352295,0.036514461040496826,11.818622589111328,2.2066285610198975,0.03907879814505577,13.786211013793945,2.440162420272827,0.043030865490436554
11,6.802700519561768,1.5884909629821777,0.026611333712935448,7.316212177276611,1.6282806396484375,0.027338692918419838,7.3936076164245605,1.666419267654419,0.027837757021188736
